time,Biomass(kg),DO(mg/L)
99.2,462.96281877819575,-0.24276796746126555
99.30000000000001,462.9628223306153,-0.242768108990553
99.4,462.96282579509426,-0.24276824701630464
99.5,462.9628291739196,-0.24276838162962755
99.60000000000001,462.96283246934706,-0.24276851292038093
99.7,462.9628356836041,-0.24276864097729173
99.80000000000001,462.9628388188926,-0.24276876588807006
99.9,462.9628418773917,-0.24276888773952476
100.0,462.96284486126115,-0.24276900661767895
100.10000000000001,462.9628477726436,-0.2427691226078855
100.2,462.96285061366797,-0.24276923579494258
100.30000000000001,462.96285338645214,-0.24276934626320926
100.4,462.9628560829528,-0.24276945369268435
100.5,462.9628587123925,-0.2427695584504509
100.60000000000001,462.9628612766531,-0.24276966061146957
100.7,462.96286377741905,-0.2427697602428493
100.80000000000001,462.96286621634937,-0.24276985741067672
100.9,462.96286859507916,-0.24276995218009653
101.0,462.9628709152221,-0.242770044615392
101.10000000000001,462.9628731783722,-0.2427701347800654
101.2,462.9628753861059,-0.24277022273691845
101.30000000000001,462.96287753998405,-0.2427703085481328
101.4,462.96287964155397,-0.24277039227535047
101.5,462.9628816923514,-0.24277047397975424
101.60000000000001,462.9628836939027,-0.24277055372214817
101.7,462.9628856477267,-0.24277063156303808
101.80000000000001,462.9628875553367,-0.24277070756271188
